"Y","t.k","r.i","L","Env","MAXT","MINT","RAIN","HUMIDITY","SUNSH","G","Rep","Group","Yield","WIND"
"2006",2006,1998,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan37","1","Long",2.7,0.706308243727599
"2006",2006,1998,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan38","3","Long",3.4,0.706308243727599
"2006",2006,1980,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR11","2","Long",3.75,0.706308243727599
"2006",2006,1999,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan39","2","Medium",4.8,0.706308243727599
"2006",2006,1980,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR10","1","Long",5,0.706308243727599
"2006",2006,2005,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan44","2","Long",4.5,0.706308243727599
"2006",2006,1994,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan30","3","Long",4.4,0.706308243727599
"2006",2006,1999,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan39","1","Medium",4.8,0.706308243727599
"2006",2006,1980,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR10","2","Long",5.1,0.706308243727599
"2006",2006,1988,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR22","1","Long",4.1,0.706308243727599
"2006",2006,1997,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan33","3","Short",3.2,0.706308243727599
"2006",2006,1997,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan34","1","Medium",2.1,0.706308243727599
"2006",2006,1988,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR22","3","Long",4,0.706308243727599
"2006",2006,1994,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan30","1","Long",4.2,0.706308243727599
"2006",2006,1994,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan31","3","Long",3.6,0.706308243727599
"2006",2006,1997,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan34","2","Medium",2.2,0.706308243727599
"2006",2006,1988,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR22","2","Long",4,0.706308243727599
"2006",2006,1998,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BRRI dhan38","2","Long",3.2,0.706308243727599
"2006",2006,1980,"GAZIPUR","2006-GAZIPUR",32.1447961469534,24.7863709677419,1109.2,73.9070900537634,6.01562051971326,"BR10","3","Long",5.1,0.706308243727599
"2007",2007,1992,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR25","3","Medium",3.45,0.669749103942652
"2007",2007,1976,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR5","3","Long",3.2,0.669749103942652
"2007",2007,1992,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR25","1","Medium",2.55,0.669749103942652
"2007",2007,1973,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR3","2","Long",3.4,0.669749103942652
"2007",2007,1998,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan37","3","Long",3.8,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan32","3","Medium",4.1,0.669749103942652
"2007",2007,1999,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan39","3","Medium",3.2,0.669749103942652
"2007",2007,1998,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan38","1","Long",2.5,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan32","2","Medium",2,0.669749103942652
"2007",2007,1976,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR5","1","Long",3.1,0.669749103942652
"2007",2007,2007,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan46","3","Long",3.5,0.669749103942652
"2007",2007,1999,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan39","2","Medium",3.3,0.669749103942652
"2007",2007,1998,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan37","2","Long",2.75,0.669749103942652
"2007",2007,1973,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR3","3","Long",3.75,0.669749103942652
"2007",2007,2003,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan40","3","Long",3.85,0.669749103942652
"2007",2007,1988,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR23","3","Long",3.45,0.669749103942652
"2007",2007,1980,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR11","1","Long",4.15,0.669749103942652
"2007",2007,1980,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR11","3","Long",4.2,0.669749103942652
"2007",2007,1973,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR3","1","Long",3.65,0.669749103942652
"2007",2007,2003,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan41","2","Long",4.3,0.669749103942652
"2007",2007,1988,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR23","2","Long",2.6,0.669749103942652
"2007",2007,1976,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR5","2","Long",2.65,0.669749103942652
"2007",2007,1997,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan34","2","Medium",2.65,0.669749103942652
"2007",2007,1975,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR4","1","Long",4.35,0.669749103942652
"2007",2007,2003,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan41","3","Long",3.25,0.669749103942652
"2007",2007,1988,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR22","2","Long",2.4,0.669749103942652
"2007",2007,2003,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan40","2","Long",3.45,0.669749103942652
"2007",2007,1997,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan33","1","Short",1.6,0.669749103942652
"2007",2007,1992,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR25","2","Medium",2.6,0.669749103942652
"2007",2007,2005,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan44","3","Long",3.65,0.669749103942652
"2007",2007,1998,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan37","1","Long",2.5,0.669749103942652
"2007",2007,2007,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan46","2","Long",3.65,0.669749103942652
"2007",2007,1988,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR22","1","Long",2,0.669749103942652
"2007",2007,1980,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR10","3","Long",3.9,0.669749103942652
"2007",2007,1997,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan34","3","Medium",2.9,0.669749103942652
"2007",2007,2007,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan46","1","Long",3.1,0.669749103942652
"2007",2007,1998,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan38","3","Long",3.65,0.669749103942652
"2007",2007,1980,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR11","2","Long",4,0.669749103942652
"2007",2007,1997,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan33","2","Short",2.3,0.669749103942652
"2007",2007,1999,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan39","1","Medium",3.2,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan31","3","Long",3.3,0.669749103942652
"2007",2007,2003,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan41","1","Long",3.3,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan30","1","Long",4.05,0.669749103942652
"2007",2007,1980,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR10","1","Long",4.41,0.669749103942652
"2007",2007,1998,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan38","2","Long",3.55,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan31","1","Long",3.65,0.669749103942652
"2007",2007,1997,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan33","3","Short",3,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan30","3","Long",4.25,0.669749103942652
"2007",2007,2005,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan44","1","Long",4.05,0.669749103942652
"2007",2007,2005,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan44","2","Long",4.15,0.669749103942652
"2007",2007,1988,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR22","3","Long",2.85,0.669749103942652
"2007",2007,1975,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR4","2","Long",3.15,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan31","2","Long",3.5,0.669749103942652
"2007",2007,1997,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan34","1","Medium",2.45,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan30","2","Long",3.65,0.669749103942652
"2007",2007,2003,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan40","1","Long",3.5,0.669749103942652
"2007",2007,1994,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BRRI dhan32","1","Medium",2.7,0.669749103942652
"2007",2007,1975,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR4","3","Long",4.15,0.669749103942652
"2007",2007,1988,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR23","1","Long",2.55,0.669749103942652
"2007",2007,1980,"GAZIPUR","2007-GAZIPUR",31.7916621863799,24.685042562724,1886.2,75.6820452508961,5.37562051971326,"BR10","2","Long",4.15,0.669749103942652
"2008",2008,1976,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR5","3","Long",2.1,0.438216845878136
"2008",2008,1998,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan38","1","Long",3.1,0.438216845878136
"2008",2008,1976,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR5","2","Long",2.4,0.438216845878136
"2008",2008,1999,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan39","2","Medium",4.8,0.438216845878136
"2008",2008,1973,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR3","1","Long",4.5,0.438216845878136
"2008",2008,1998,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan37","2","Long",3.3,0.438216845878136
"2008",2008,1998,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan37","3","Long",2.75,0.438216845878136
"2008",2008,1999,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan39","3","Medium",4.6,0.438216845878136
"2008",2008,1980,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR10","3","Long",5.1,0.438216845878136
"2008",2008,2003,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan40","3","Long",3.6,0.438216845878136
"2008",2008,2003,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan40","2","Long",4,0.438216845878136
"2008",2008,1992,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR25","1","Medium",4,0.438216845878136
"2008",2008,2003,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan41","2","Long",4.25,0.438216845878136
"2008",2008,1976,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR5","1","Long",2.3,0.438216845878136
"2008",2008,2007,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan46","2","Long",3.93,0.438216845878136
"2008",2008,1997,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan33","3","Short",3.2,0.438216845878136
"2008",2008,1998,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan38","3","Long",3.4,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan32","3","Medium",4.4,0.438216845878136
"2008",2008,1988,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR23","3","Long",4.65,0.438216845878136
"2008",2008,1980,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR11","1","Long",4.05,0.438216845878136
"2008",2008,1973,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR3","2","Long",4.1,0.438216845878136
"2008",2008,1988,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR22","1","Long",4.1,0.438216845878136
"2008",2008,1998,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan38","2","Long",3.2,0.438216845878136
"2008",2008,1980,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR10","1","Long",5,0.438216845878136
"2008",2008,1980,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR10","2","Long",5.1,0.438216845878136
"2008",2008,1997,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan34","1","Medium",2.1,0.438216845878136
"2008",2008,1980,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR11","2","Long",3.75,0.438216845878136
"2008",2008,1975,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR4","1","Long",3.85,0.438216845878136
"2008",2008,1988,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR22","2","Long",4,0.438216845878136
"2008",2008,1980,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR11","3","Long",3.9,0.438216845878136
"2008",2008,1975,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR4","3","Long",3.9,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan31","3","Long",3.6,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan30","1","Long",4.2,0.438216845878136
"2008",2008,1973,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR3","3","Long",3.5,0.438216845878136
"2008",2008,1997,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan33","2","Short",3,0.438216845878136
"2008",2008,1998,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan37","1","Long",2.7,0.438216845878136
"2008",2008,1988,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR23","2","Long",4.6,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan32","1","Medium",4.3,0.438216845878136
"2008",2008,1992,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR25","3","Medium",4.05,0.438216845878136
"2008",2008,1997,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan33","1","Short",3,0.438216845878136
"2008",2008,2003,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan41","3","Long",4,0.438216845878136
"2008",2008,1999,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan39","1","Medium",4.8,0.438216845878136
"2008",2008,2007,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan46","3","Long",4.27,0.438216845878136
"2008",2008,1997,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan34","3","Medium",2.4,0.438216845878136
"2008",2008,1988,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR23","1","Long",5,0.438216845878136
"2008",2008,1975,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR4","2","Long",4,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan31","2","Long",4,0.438216845878136
"2008",2008,2005,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan44","1","Long",4.83,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan32","2","Medium",4.7,0.438216845878136
"2008",2008,2003,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan40","1","Long",3.7,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan30","3","Long",4.4,0.438216845878136
"2008",2008,1992,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR25","2","Medium",3.8,0.438216845878136
"2008",2008,2005,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan44","3","Long",4.4,0.438216845878136
"2008",2008,1997,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan34","2","Medium",2.2,0.438216845878136
"2008",2008,2007,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan46","1","Long",3.5,0.438216845878136
"2008",2008,1988,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BR22","3","Long",4,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan31","1","Long",3.9,0.438216845878136
"2008",2008,1994,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan30","2","Long",4,0.438216845878136
"2008",2008,2005,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan44","2","Long",4.5,0.438216845878136
"2008",2008,2003,"GAZIPUR","2008-GAZIPUR",31.1398499103943,24.2317226702509,1714.6,73.5585125448029,5.86423387096774,"BRRI dhan41","1","Long",4.1,0.438216845878136
"2009",2009,1998,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan38","1","Long",3.75,0.668637992831541
"2009",2009,2003,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan40","3","Long",3.45,0.668637992831541
"2009",2009,2007,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan46","2","Long",4.2,0.668637992831541
"2009",2009,1999,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan39","3","Medium",3.4,0.668637992831541
"2009",2009,1999,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan39","2","Medium",4.1,0.668637992831541
"2009",2009,1973,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BR3","2","Long",2.8,0.668637992831541
"2009",2009,1998,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan37","3","Long",2.9,0.668637992831541
"2009",2009,1998,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan37","2","Long",3.25,0.668637992831541
"2009",2009,1980,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BR10","3","Long",4.5,0.668637992831541
"2009",2009,1976,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BR5","2","Long",3.4,0.668637992831541
"2009",2009,1980,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BR10","2","Long",4.25,0.668637992831541
"2009",2009,1997,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan34","1","Medium",3,0.668637992831541
"2009",2009,1997,"GAZIPUR","2009-GAZIPUR",32.1466532258065,24.7438172043011,1272.7,77.4542562724014,5.45723342293907,"BRRI dhan33","3","Short",2.6,0.668637992831541
